588,905,569,937,530,896,255,255,255
668,948,669,986,648,952,255,255,255
673,1011,718,1014,667,1014,0,0,0
720,1015,724,1005,726,1015,0,0,0
718,1014,724,1005,720,1015,0,0,0
816,970,807,936,842,929,0,0,0
816,970,802,961,807,936,255,255,255
754,981,771,936,800,968,0,0,0
800,983,754,981,800,968,255,255,255
754,981,800,983,757,991,0,0,0
754,981,757,991,737,1007,0,0,0
844,979,854,987,817,1023,0,0,0
854,987,863,1008,817,1023,255,255,255
884,909,833,885,895,892,194,204,187
495,871,512,881,473,879,255,255,255
492,827,475,826,511,706,255,255,255
509,835,492,827,511,706,255,255,255
636,719,624,829,511,706,43,0,0
624,829,509,835,511,706,128,78,0
509,835,624,829,521,849,255,255,255
624,829,588,905,521,849,0,0,0
624,829,664,872,613,917,202,212,195
588,905,624,829,613,917,255,255,255
464,911,435,868,473,879,255,255,255
903,983,900,1011,896,977,255,255,255
903,983,912,997,900,1011,0,0,0
903,975,903,983,896,977,255,255,255
912,997,903,983,924,997,0,0,0
903,983,903,975,924,997,35,33,27
828,776,798,812,779,774,255,255,255
1002,806,1023,758,1023,871,0,0,0
972,838,1002,806,1023,871,0,0,0
915,825,837,857,836,822,255,255,255
837,857,915,825,895,892,255,255,255
909,766,915,825,887,790,255,255,255
709,620,698,692,599,607,217,214,208
698,692,686,703,599,607,136,133,128
698,692,709,620,733,695,0,0,0
767,708,740,736,733,695,0,0,0
705,849,678,888,664,872,246,255,238
724,915,705,849,739,822,0,0,0
678,888,705,849,724,915,255,255,250
575,390,593,413,566,410,255,255,255
605,494,623,442,647,438,0,0,0
603,441,605,494,566,410,152,149,144
603,441,623,442,605,494,255,255,255
626,311,629,307,644,326,255,255,255
591,389,575,390,576,383,255,255,255
644,359,695,402,634,393,0,0,0
611,350,644,359,613,361,255,255,255
513,271,529,278,520,313,255,255,255
612,307,529,278,590,208,255,255,206
529,278,552,341,520,313,0,0,0
529,278,604,316,552,341,255,255,255
529,278,516,211,590,208,162,103,33
516,211,529,278,513,271,0,0,0
720,295,716,254,748,298,255,255,255
720,295,698,308,716,254,0,0,0
731,320,720,295,748,298,255,255,255
720,295,731,320,720,325,0,0,0
707,319,720,295,720,325,255,255,255
913,624,900,629,880,626,0,0,0
895,654,899,641,949,660,0,0,0
899,641,913,624,949,660,0,0,0
899,641,900,629,913,624,255,255,255
899,641,895,654,880,626,255,255,255
